Stranger Things; 2016- ; Drama, Fantasy, Horror; 8,9;None ;1-(Chapter One: The Vanishing of Will Byers%47min)(Chapter Two: The Weirdo on Maple Street%55min)(Chapter Three: Holly, Jolly%51min)(Chapter Four: The Body%49min)(Chapter Five: The Flea and the Acrobat%52min)(Chapter Six: The Monster%46min)(Chapter Seven: The Bathtub%41min)(Chapter Eight: The Upside Down%54min)_2-(Chapter One: MADMAX%48min)(Chapter Two: Trick or Treat, Freak%56min)(Chapter Three: The Pollywog%51min)(Chapter Four: Will the Wise%46min)(Chapter Five: Dig Dug%58min)(Chapter Six: The Spy%51min)(Chapter Seven: The Lost Sister%45min)(Chapter Eight: The Mind Flayer%47min)(Chapter Nine: The Gate%1h2min);
Night Court; 1984-1992; Comedy; 7,7;None ;1-(All You Need Is Love%24min)(Santa Goes Downtown%24min)(The Former Harry Stone%23min)(Welcome Back, Momma%25min)(The Eye of the Beholder%25min)(Death Threat%25min)(Once in Love with Harry%25min)(Quadrangle of Love%25min)(Wonder Drugs%25min)(Some Like It Hot%23min)(Harry and the Rock Star%23min)(Bull's Baby%23min)(Hi Honey, I'm Home%23min)_2-(The Nun%24min)(Daddy for the Defense%23min)(Billie and the Cat%24min)(Pick a Number%24min)(The Computer Kid%24min)(Bull Gets a Kid%24min)(Harry on Trial%24min)(Harry and the Madam%24min)(Inside Harry Stone%24min)(The Blizzard%23min)(Take My Wife, Please%24min)(The Birthday Visitor%24min)(Dan's Parents%23min)(Nuts About Harry%24min)(An Old Flame%24min)(The Gypsy%24min)(Battling Bailiff%24min)(Billie's Valentine%24min)(Married Alive%24min)(Mac and Quon Le: Together Again%24min)(World War III%24min)(Walk, Don't Wheel%24min)_3-(Hello, Goodbye%24min)(The Hostage%24min)(Dad's First Date%24min)(Mac and Quon Le: No Reservations%24min)(Halloween, Too%24min)(Best of Friends%24min)(Dan's Boss%24min)(Up on the Roof%24min)(Wheels of Justice: Part 1%24min)(Wheels of Justice: Part 2%24min)(Walk Away, Renee%24min)(Dan's Escort%24min)(The Night Off%24min)(Harry and Leon%24min)(The Apartment%24min)(Leon, We Hardly Knew Ye%24min)(The Mugger%24min)(Could This Be Magic?%24min)(Monkey Business%24min)(The Retirement%24min)(Hurricane: Part 1%24min)(Hurricane: Part 2%24min)_4-(The Next Voice You Hear...%24min)(Giving Thanks%24min)(Author, Author%24min)(Halloween II: The Return of Leon%24min)(Dan's Operation: Part 1%24min)(Dan's Operation: Part 2%24min)(The New Judge%24min)(Contempt of Courting%24min)(Earthquake%24min)(Prince of a Guy%24min)(New Year's Leave%24min)(Murder%24min)(Baby Talk%24min)(The Modest Proposal%24min)(A Day in the Life%24min)(Rabid%24min)(Christine's Friend%24min)(Caught Red Handed%24min)(Paternity%25min)(Here's to You, Mrs. Robinson%24min)(Her Honor: Part 1%24min)(Her Honor: Part 2%25min)_5-(Her Honor: Part 3%24min)(Her Honor: Part 4%24min)(Death of a Bailiff%24min)(Ladies Night%24min)(Safe%24min)(Mac's Dilemma%24min)(Who Was That Mashed Man?%30min)(No Hard Feelings%24min)(Constitution: Part 1%22min)(Constitution: Part 2%24min)(Let It Snow%24min)(Dan, the Walking Time Bomb%24min)(Hit the Road, Jack%24min)(I'm OK, You're Catatonic/Schizophrenic%24min)(Chrizzi's Honor%24min)(Another Day in the Life%24min)(Heart of Stone%23min)(Russkie Business%24min)(Jung and the Restless%24min)(Top Judge%24min)(Mac's Millions%23min)(Danny Got His Gun: Part 1%25min)_6-(Danny Got His Gun: Part 2%24min)(Danny Got His Gun: Part 3%25min)(Fire%23min)(Harry and the Tramp%24min)(Educating Rhoda%25min)(The Last Temptation of Mac%24min)(The Law Club%25min)(Night Court of the Living Dead%24min)(The Night Court Before Christmas%25min)(Mental Giant%24min)(Rock-a-Bye Baby%25min)(Clip Show: Part 1%24min)(Clip Show: Part 2%24min)(The Trouble Is Not in Your Set%24min)(The Game Show%24min)(This Old Man%24min)(Strange Bedfellows%25min)(From Snoop to Nuts: Part 1%25min)(From Snoop to Nuts: Part 2%25min)(Pen Pal%24min)(Not My Type%24min)(Yet Another Day in the Life%23min)_7-(Life with Buddy%24min)(If I Were a Rich Man%24min)(The Cop and the Lady%24min)(Come Back to the Five and Dime, Stephen King, Stephen King%24min)(Blue Suede Bull%24min)(For Love or Money%23min)(Auntie Maim%23min)(Attack of the Mac Snacks%24min)(Branded: Part 1%24min)(Branded: Part 2%24min)(Passion Plundered%24min)(Amore or Less%24min)(Razing Bull%24min)(Futureman%24min)(Wedding Bell Blues: Part 1%24min)(Wedding Bell Blues: Part 2%24min)(The Talk Show%24min)(Melvin and Harold%24min)(The Glasnost Menagerie%24min)(I Said Dance!%24min)(My Three Dads%24min)(Still Another Day in the Life%24min)(A Closer Look%24min)(The Blues of the Birth%24min)_8-(A Family Affair: Part 1%24min)(A Family Affair: Part 2%24min)(When Harry Met Margaret%24min)(Can't Buy Me Love%24min)(Death Takes a Halloween%24min)(Crossroads: Part 1%24min)(Crossroads: Part 2%24min)(Day Court%24min)(A Night Court at the Opera%24min)(Nobody Says Rat Fink Anymore%24min)(Jail Bait%24min)(It's Just a Joke%24min)(Bringing Down Baby%24min)(Presumed Insolvent%24min)(Mama Was a Rollin' Stone%24min)(Attachments Included%24min)(Alone Again, Naturally%24min)(Hey Harry, F'Crying Out Loud--It Is a Wonderful Life... Sorta%24min)(To Sleep, No More%24min)(With a Little Help from My Friends%22min)(Mac Takes a Vocation%24min)(Harry's Fifteen Minutes%24min)(Where There's a Will, There's a Tony: Part 1%24min)(Where There's a Will, There's a Tony: Part 2%24min)_9-(A Guy Named Phantom: Part 1%24min)(A Guy Named Phantom: Part 2%24min)(My Life as a Dog Lawyer%24min)(Puppy Love%24min)(Pop Goes the Question%24min)(Guess Who's Listening to Dinner?%24min)(Looking for Mr. Shannon%24min)(Teacher's Pet%24min)(The System Works%24min)(Get Me to the Roof on Time%24min)(Santa on the Lam%24min)(Shave and a Haircut%23min)(A New York Story%24min)(Undressed for Success%30min)(Poker? I Hardly Know Her%24min)(Party Girl: Part 1%22min)(Party Girl: Part 2%25min)(To Sir with... Ah, What the Heck... Love%23min)(P.S. Do I Know You?%23min)(Opportunity Knock Knocks: Part 1%23min)(Opportunity Knock Knocks: Part 2%24min)(The 1992 Boat Show%23min);
Revenge; 2011-2015; Drama, Mystery, Thriller; 7,9;None ;1-(Pilot%43min)(Trust%45min)(Betrayal%45min)(Duplicity%45min)(Guilt%45min)(Intrigue%45min)(Charade%45min)(Treachery%45min)(Suspicion%45min)(Loyalty%45min)(Duress%45min)(Infamy%43min)(Commitment%45min)(Perception%45min)(Chaos%45min)(Scandal%45min)(Doubt%45min)(Justice%45min)(Absolution%45min)(Legacy%45min)(Grief%45min)(Reckoning%45min)_2-(The First Chapter%44min)(Destiny%44min)(Resurrection%44min)(Confidence%44min)(Intuition%44min)(Forgiveness%44min)(Illusion%44min)(Penance%44min)(Lineage%44min)(Revelations%44min)(Power%44min)(Sabotage%44min)(Collusion%44min)(Union%44min)(Sacrifice%44min)(Retribution%44min)(Illumination%43min)(Victory%43min)(Masquerade%44min)(Identity%43min)(Engagement%44min)(Truth: Part 1%41min)(Truth: Part 2%44min)_3-(Fear%44min)(Sin%44min)(Confession%43min)(Mercy%42min)(Control%43min)(Dissolution%44min)(Resurgence%41min)(Secrecy%41min)(Surrender%41min)(Exodus%41min)(Homecoming%43min)(Endurance%43min)(Hatred%43min)(Payback%40min)(Struggle%43min)(Disgrace%41min)(Addiction%39min)(Blood%43min)(Allegiance%41min)(Revolution%41min)(Impetus%43min)(Execution%41min)_4-(Renaissance%43min)(Disclosure%41min)(Ashes%43min)(Meteor%43min)(Repercussions%43min)(Damage%43min)(Ambush%43min)(Contact%42min)(Intel%43min)(Atonement%43min)(Epitaph%43min)(Madness%44min)(Abduction%41min)(Kindred%43min)(Bait%44min)(Retaliation%44min)(Loss%41min)(Clarity%42min)(Exposure%42min)(Burn%44min)(Aftermath%42min)(Plea%43min)(Two Graves%44min);
Da Ali G Show; 2003-2004; Comedy, Talk-show; 8,0;None ;1-(Law%29min)(War%28min)(Politics%29min)(Art%28min)(Science%28min)(Belief%27min)_2-(Respek%26min)(Rekognize%27min)(Peace%28min)(Realize%27min)(Jah%26min)(Realness%27min)_3-(Respek%26min)(Rekognize%27min)(Peace%28min)(Realize%27min)(Jah%26min)(Realness%27min);
Sex & The City; 1998-2004; Comedy, Drama, Romance; 7,1;None ;1-(Sex and the City%30min)(Models and Mortals%30min)(Bay of Married Pigs%30min)(Valley of the Twenty-Something Guys%30min)(The Power of Female Sex%30min)(Secret Sex%30min)(The Monogamists%30min)(Three's a Crowd%30min)(The Turtle and the Hare%30min)(The Baby Shower%30min)(The Drought%30min)(Oh Come All Ye Faithful%30min)_2-(Take Me Out to the Ball Game%30min)(The Awful Truth%30min)(The Freak Show%30min)(They Shoot Single People, Don't They?%30min)(Four Women and a Funeral%30min)(The Cheating Curve%30min)(The Chicken Dance%25min)(The Man, the Myth, the Viagra%30min)(Old Dogs, New Dicks%30min)(The Caste System%30min)(Evolution%30min)(La Douleur Exquise!%30min)(Games People Play%30min)(The Fuck Buddy%30min)(Shortcomings%30min)(Was It Good for You?%30min)(Twenty-Something Girls vs. Thirty-Something Women%30min)(Ex and the City%30min)_3-(Where There's Smoke...%25min)(Politically Erect%30min)(Attack of the Five Foot Ten Woman%30min)(Boy, Girl, Boy, Girl...%30min)(No Ifs, Ands or Butts%30min)(Are We Sluts?%30min)(Drama Queens%30min)(The Big Time%30min)(Easy Come, Easy Go%30min)(All or Nothing%30min)(Running with Scissors%30min)(Don't Ask, Don't Tell%30min)(Escape from New York%30min)(Sex and Another City%30min)(Hot Child in the City%30min)(Frenemies%30min)(What Goes Around Comes Around%30min)(Cock-a-Doodle-Do%30min)_4-(The Agony and the Ex-tacy%30min)(The Real Me%30min)(Defining Moments%30min)(What's Sex Got to Do with It?%30min)(Ghost Town%30min)(Baby, Talk Is Cheap%30min)(Time and Punishment%30min)(My Motherboard, My Self%30min)(Sex and the Country%30min)(Belles of the Balls%30min)(Coulda, Woulda, Shoulda%30min)(Just Say Yes%30min)(The Good Fight%30min)(All That Glitters%30min)(Change of a Dress%30min)(Ring a Ding Ding%30min)(A 'Vogue' Idea%30min)(I Heart NY%30min)_5-(Anchors Away%30min)(Unoriginal Sin%30min)(Luck Be an Old Lady%30min)(Cover Girl%30min)(Plus One Is the Loneliest Number%30min)(Critical Condition%30min)(The Big Journey%30min)(I Love a Charade%30min)_6-(To Market, to Market%30min)(Great Sexpectations%30min)(The Perfect Present%30min)(Pick-a-Little, Talk-a-Little%30min)(Lights, Camera, Relationship%30min)(Hop, Skip, and a Week%30min)(The Post-It Always Sticks Twice%30min)(The Catch%30min)(A Woman's Right to Shoes%30min)(Boy, Interrupted%30min)(The Domino Effect%30min)(One%30min)(Let There Be Light%30min)(The Ick Factor%30min)(Catch-38%30min)(Out of the Frying Pan%30min)(The Cold War%30min)(Splat!%30min)(An American Girl in Paris: Part Une%33min)(An American Girl in Paris: Part Deux%45min);
Tyrant; 2014-2016; Action, Drama, Thriller; 7,8;None ;1-(Pilot%55min)(State of Emergency%45min)(My Brother's Keeper%41min)(Sins of the Father%44min)(Hail Mary%42min)(What the World Needs Now%54min)(Preventative Medicine%47min)(Meet the New Boss%45min)(Gaslight%50min)(Gone Fishing%50min)_2-(Mark of Cain%46min)(Enter the Fates%42min)(Faith%48min)(A House Built on Sand%45min)(A Viper in the Palace%40min)(The Other Brother%46min)(The Awful Grace of God%50min)(Fathers and Sons%41min)(Inside Men and Outside Women%45min)(Zanjir%46min)(Desert Storm%43min)(Pax Abuddin%48min)_3-(Spring%51min)(Cockroach%46min)(The Dead and the Living%49min)(A Prayer for Our Daughters%53min)(A Rock and A Hard Place%55min)(Truth and Dignity%55min)(Bedfellows%51min)(Ask for the Earth%55min)(How to Live%53min)(Two Graves%1h1min);
Billions; 2016- ; Drama; 8,4;None ;1-(Pilot%59min)(Naming Rights%54min)(YumTime%56min)(Short Squeeze%56min)(The Good Life%59min)(The Deal%59min)(The Punch%57min)(Boasts and Rails%56min)(Where the F*ck Is Donnie?%56min)(Quality of Life%57min)(Magical Thinking%57min)(The Conversation%56min)_2-(Risk Management%56min)(Dead Cat Bounce%57min)(Optimal Play%58min)(The Oath%58min)(Currency%57min)(Indian Four%59min)(Victory Lap%57min)(The Kingmaker%58min)(Sic Transit Imperium%58min)(With or Without You%55min)(Golden Frog Time%58min)(Ball in Hand%1h)_3-(Tie Goes to the Runner%59min)(The Wrong Maria Gonzalez%55min)(A Generation Too Late%57min)(Hell of a Ride%57min)(Flaw in the Death Star%55min)(The Third Ortolan%1h)(Not You, Mr. Dake%58min)(All the Wilburys%58min)(Icebreaker%51min)(Redemption%58min)(Kompenso%58min)(Elmsley Count%55min);
Shameless; 2011- ; Comedy, Drama; 8,7;15;1-(Pilot%58min)(Frank the Plank%54min)(Aunt Ginger%51min)(Casey Casden%44min)(Three Boys%43min)(Killer Carl%49min)(Frank Gallagher: Loving Husband, Devoted Father%43min)(It's Time to Kill the Turtle%46min)(But at Last Came a Knock%50min)(Nana Gallagher Had an Affair%48min)(Daddyz Girl%45min)(Father Frank, Full of Grace%50min)_2-(Summertime%52min)(Summer Loving%52min)(I'll Light a Candle for You Every Day%47min)(A Beautiful Mess%53min)(Father's Day%53min)(Can I Have a Mother%53min)(A Bottle of Jean Nate%48min)(Parenthood%54min)(Hurricane Monica%51min)(A Great Cause%54min)(Just Like the Pilgrims Intended%50min)(Fiona Interrupted%56min)_3-(El Gran Cañon%59min)(The American Dream%56min)(May I Trim Your Hedges?%53min)(The Helpful Gallaghers%51min)(The Sins of My Caretaker%56min)(Cascading Failures%54min)(A Long Way from Home%52min)(Where There's a Will%54min)(Frank the Plumber%56min)(Civil Wrongs%51min)(Order Room Service%54min)(Survival of the Fittest%57min)_4-(Simple Pleasures%56min)(My Oldest Daughter%49min)(Like Father, Like Daughter%55min)(Strangers on a Train%56min)(There's the Rub%51min)(Iron City%56min)(A Jailbird, Invalid, Martyr, Cutter, Retard, and Parasitic Twin%50min)(Hope Springs Paternal%55min)(The Legend of Bonnie and Carl%53min)(Liver, I Hardly Know Her%51min)(Emily%49min)(Lazarus%57min)_5-(Milk of the Gods%55min)(I'm the Liver%54min)(The Two Lisas%53min)(A Night to Remem-- Wait, What?%52min)(Rite of Passage%51min)(Crazy Love%57min)(Tell Me You F**King Need Me%51min)(Uncle Carl%52min)(Carl's First Sentencing%58min)(South Side Rules%53min)(Drugs Actually%55min)(Love Songs (In the Key of Gallagher)%59min)_6-(I Only Miss Her When I'm Breathing%57min)(#AbortionRules%55min)(The F Word%53min)(Going Once, Going Twice%57min)(Refugees%55min)(NSFW%54min)(Pimp's Paradise%53min)(Be a Good Boy. Come for Grandma%57min)(A Yurt of One's Own%54min)(Paradise Lost%49min)(Sleep No More%50min)(Familia Supra Gallegorious Omnia!%56min)_7-(Hiraeth%54min)(Swipe, Fuck, Leave%50min)(Home Sweet Homeless Shelter%55min)(I Am A Storm%55min)(Own Your Shit%53min)(The Defenestration of Frank%58min)(You'll Never Ever Get a Chicken in Your Whole Entire Life%54min)(You Sold Me the Laundromat, Remember?%54min)(Ouroboros%52min)(Ride or Die%55min)(Happily Ever After%56min)(Requiem for a Slut%1h)_8-(We Become What We... Frank!%55min)(Where's My Meth?%55min)(God Bless Her Rotting Soul%53min)(Fuck Paying It Forward%53min)(The (Mis)Education of Liam Fergus Beircheart Gallagher%58min)(Icarus Fell. And Rusty Ate Him.%54min)(Occupy Fiona%54min)(Frank's Northern Shuttle Express%55min)(The Fugees%57min)(Church of Gay Jesus%57min)(A Gallagher Pedicure%53min)(Sleepwalking%57min)_9-(Are You There Shim? It's Me, Ian.%55min)(Mo White!%55min)(Weirdo Gallagher Vortex%55min)(Do Right, Vote White!%56min)(Black-Haired Ginger%46min)(Face It, You're Gorgeous%46min)(Down Like the Titanic%46min)(Episode #9.8%46min)(Episode #9.9%46min)(Episode #9.10%46min)(Episode #9.11%46min)(Episode #9.12%46min)(Episode #9.13%46min)(Episode #9.14%46min);
Smallville; 2001-2011; Adventure, Drama, Romance; 7,5;None ;1-(Unaired Pilot%1h)(Pilot%50min)(Metamorphosis%45min)(Hothead%44min)(X-Ray%44min)(Cool%44min)(Hourglass%44min)(Craving%43min)(Jitters%42min)(Rogue%44min)(Shimmer%44min)(Hug%44min)(Leech%43min)(Kinetic%43min)(Zero%41min)(Nicodemus%44min)(Stray%44min)(Reaper%44min)(Drone%43min)(Crush%43min)(Obscura%43min)(Tempest%43min)_2-(Vortex%42min)(Heat%43min)(Duplicity%42min)(Red%44min)(Nocturne%42min)(Redux%41min)(Lineage%44min)(Ryan%43min)(Dichotic%42min)(Skinwalker%42min)(Visage%43min)(Insurgence%44min)(Suspect%42min)(Rush%43min)(Prodigal%44min)(Fever%43min)(Rosetta%44min)(Visitor%42min)(Precipice%43min)(Witness%42min)(Accelerate%44min)(Calling%44min)(Exodus%44min)_3-(Exile%43min)(Phoenix%44min)(Extinction%41min)(Slumber%44min)(Perry%44min)(Relic%44min)(Magnetic%43min)(Shattered%43min)(Asylum%44min)(Whisper%41min)(Delete%42min)(Hereafter%41min)(Velocity%43min)(Obsession%42min)(Resurrection%41min)(Crisis%42min)(Legacy%43min)(Truth%43min)(Memoria%43min)(Talisman%43min)(Forsaken%43min)(Covenant%43min)_4-(Crusade%43min)(Gone%41min)(Façade%42min)(Devoted%43min)(Run%42min)(Transference%43min)(Jinx%42min)(Spell%42min)(Bound%43min)(Scare%41min)(Unsafe%43min)(Pariah%41min)(Recruit%42min)(Krypto%43min)(Sacred%43min)(Lucy%42min)(Onyx%43min)(Spirit%43min)(Blank%43min)(Ageless%43min)(Forever%43min)(Commencement%53min)_5-(Arrival%42min)(Mortal%42min)(Hidden%42min)(Aqua%41min)(Thirst%41min)(Exposed%41min)(Splinter%43min)(Solitude%41min)(Lexmas%43min)(Fanatic%41min)(Lockdown%41min)(Reckoning%43min)(Vengeance%41min)(Tomb%40min)(Cyborg%41min)(Hypnotic%42min)(Void%41min)(Fragile%42min)(Mercy%43min)(Fade%42min)(Oracle%43min)(Vessel%43min)_6-(Zod%42min)(Sneeze%42min)(Wither%42min)(Arrow%42min)(Reunion%42min)(Fallout%40min)(Rage%42min)(Static%41min)(Subterranean%40min)(Hydro%42min)(Justice%42min)(Labyrinth%40min)(Crimson%42min)(Trespass%42min)(Freak%42min)(Promise%42min)(Combat%40min)(Progeny%41min)(Nemesis%41min)(Noir%42min)(Prototype%41min)(Phantom%41min)_7-(Bizarro%42min)(Kara%42min)(Fierce%41min)(Cure%42min)(Action%42min)(Lara%41min)(Wrath%42min)(Blue%40min)(Gemini%41min)(Persona%41min)(Siren%42min)(Fracture%42min)(Hero%42min)(Traveler%42min)(Veritas%40min)(Descent%42min)(Sleeper%40min)(Apocalypse%41min)(Quest%42min)(Arctic%41min)_8-(Odyssey%42min)(Plastique%42min)(Toxic%42min)(Instinct%42min)(Committed%42min)(Prey%42min)(Identity%42min)(Bloodline%42min)(Abyss%42min)(Bride%42min)(Legion%42min)(Bulletproof%42min)(Power%42min)(Requiem%42min)(Infamous%42min)(Turbulence%43min)(Hex%1h)(Eternal%43min)(Stiletto%43min)(Beast%43min)(Injustice%43min)(Doomsday%1h)_9-(Savior%42min)(Metallo%42min)(Rabid%42min)(Echo%42min)(Roulette%42min)(Crossfire%42min)(Kandor%42min)(Idol%42min)(Pandora%42min)(Disciple%42min)(Absolute Justice%1h24min)(Warrior%42min)(Persuasion%42min)(Conspiracy%42min)(Escape%42min)(Checkmate%42min)(Upgrade%42min)(Charade%42min)(Sacrifice%42min)(Hostage%42min)(Salvation%42min)_10-(Lazarus%42min)(Shield%42min)(Supergirl%42min)(Homecoming%42min)(Isis%42min)(Harvest%42min)(Ambush%42min)(Abandoned%42min)(Patriot%42min)(Luthor%1h)(Icarus%42min)(Collateral%42min)(Beacon%42min)(Masquerade%42min)(Fortune%42min)(Scion%42min)(Kent%42min)(Booster%42min)(Dominion%42min)(Prophecy%42min)(Finale%1h24min);
The Defenders; 2017 ; Action, Adventure, Crime; 7,5;None ;1-(The H Word%51min)(Mean Right Hook%44min)(Worst Behavior%55min)(Royal Dragon%45min)(Take Shelter%50min)(Ashes, Ashes%51min)(Fish in the Jailhouse%45min)(The Defenders%57min);
House; 2004-2012; Drama, Mystery; 8,8;None ;1-(Steven Sees a Ghost%1h)(Open Casket%51min)(Touch%53min)(The Twin Thing%53min)(The Bent-Neck Lady%1h10min)(Two Storms%57min)(Eulogy%1h)(Witness Marks%43min)(Screaming Meemies%58min)(Silence Lay Steadily%1h11min)_2-(Steven Sees a Ghost%1h)(Open Casket%51min)(Touch%53min)(The Twin Thing%53min)(The Bent-Neck Lady%1h10min)(Two Storms%57min)(Eulogy%1h)(Witness Marks%43min)(Screaming Meemies%58min)(Silence Lay Steadily%1h11min)_3-(Steven Sees a Ghost%1h)(Open Casket%51min)(Touch%53min)(The Twin Thing%53min)(The Bent-Neck Lady%1h10min)(Two Storms%57min)(Eulogy%1h)(Witness Marks%43min)(Screaming Meemies%58min)(Silence Lay Steadily%1h11min)_4-(Steven Sees a Ghost%1h)(Open Casket%51min)(Touch%53min)(The Twin Thing%53min)(The Bent-Neck Lady%1h10min)(Two Storms%57min)(Eulogy%1h)(Witness Marks%43min)(Screaming Meemies%58min)(Silence Lay Steadily%1h11min)_5-(Steven Sees a Ghost%1h)(Open Casket%51min)(Touch%53min)(The Twin Thing%53min)(The Bent-Neck Lady%1h10min)(Two Storms%57min)(Eulogy%1h)(Witness Marks%43min)(Screaming Meemies%58min)(Silence Lay Steadily%1h11min)_6-(Steven Sees a Ghost%1h)(Open Casket%51min)(Touch%53min)(The Twin Thing%53min)(The Bent-Neck Lady%1h10min)(Two Storms%57min)(Eulogy%1h)(Witness Marks%43min)(Screaming Meemies%58min)(Silence Lay Steadily%1h11min)_7-(Steven Sees a Ghost%1h)(Open Casket%51min)(Touch%53min)(The Twin Thing%53min)(The Bent-Neck Lady%1h10min)(Two Storms%57min)(Eulogy%1h)(Witness Marks%43min)(Screaming Meemies%58min)(Silence Lay Steadily%1h11min)_8-(Steven Sees a Ghost%1h)(Open Casket%51min)(Touch%53min)(The Twin Thing%53min)(The Bent-Neck Lady%1h10min)(Two Storms%57min)(Eulogy%1h)(Witness Marks%43min)(Screaming Meemies%58min)(Silence Lay Steadily%1h11min);
Fear The Walking Dead; 2015-; Drama, Horror, Sci-fi; 7,0;None ;1-(Pilot%1h5min)(So Close, Yet So Far%43min)(The Dog%49min)(Not Fade Away%47min)(Cobalt%46min)(The Good Man%52min)_2-(Monster%43min)(We All Fall Down%44min)(Ouroboros%43min)(Blood in the Streets%44min)(Captive%43min)(Sicut Cervus%46min)(Shiva%43min)(Grotesque%45min)(Los Muertos%45min)(Do Not Disturb%42min)(Pablo & Jessica%43min)(Pillar of Salt%43min)(Date of Death%41min)(Wrath%42min)(North%46min)_3-(Eye of the Beholder%47min)(The New Frontier%50min)(TEOTWAWKI%43min)(100%43min)(Burning in Water, Drowning in Flame%43min)(Red Dirt%43min)(The Unveiling%43min)(Children of Wrath%51min)(Minotaur%44min)(The Diviner%43min)(La Serpiente%43min)(Brother's Keeper%41min)(This Land Is Your Land%43min)(El Matadero%45min)(Things Bad Begun%1h)(Sleigh Ride%42min)_4-(What's Your Story?%49min)(Another Day in the Diamond%44min)(Good Out Here%45min)(Buried%47min)(Laura%46min)(Just in Case%45min)(The Wrong Side of Where You Are Now%42min)(No One's Gone%46min)(People Like Us%44min)(Close Your Eyes%47min)(The Code%46min)(Weak%43min)(Blackjack%44min)(MM 54%43min)(I Lose People...%44min)(...I Lose Myself%53min);
True Blood; 2008-2014; Drama, Fantasy, Mystery; 7,9;None ;1-(Original Pilot%55min)(Strange Love%58min)(The First Taste%54min)(Mine%52min)(Escape from Dragon House%50min)(Sparks Fly Out%55min)(Cold Ground%52min)(Burning House of Love%53min)(The Fourth Man in the Fire%56min)(Plaisir d'amour%53min)(I Don't Wanna Know%50min)(To Love Is to Bury%53min)(You'll Be the Death of Me%53min)_2-(Nothing But the Blood%58min)(Keep This Party Going%56min)(Scratches%57min)(Shake and Fingerpop%55min)(Never Let Me Go%53min)(Hard-Hearted Hannah%53min)(Release Me%53min)(Timebomb%53min)(I Will Rise Up%52min)(New World in My View%45min)(Frenzy%53min)(Beyond Here Lies Nothin'%57min)_3-(Bad Blood%51min)(Beautifully Broken%56min)(It Hurts Me Too%59min)(9 Crimes%54min)(Trouble%56min)(I Got a Right to Sing the Blues%58min)(Hitting the Ground%47min)(Night on the Sun%57min)(Everything Is Broken%59min)(I Smell a Rat%55min)(Fresh Blood%50min)(Evil Is Going On%54min)_4-(She's Not There%56min)(You Smell Like Dinner%54min)(If You Love Me, Why Am I Dyin'?%55min)(I'm Alive and on Fire%50min)(Me and the Devil%57min)(I Wish I Was the Moon%59min)(Cold Grey Light of Dawn%58min)(Spellbound%56min)(Let's Get Out of Here%52min)(Burning Down the House%51min)(Soul of Fire%48min)(And When I Die%58min)_5-(Turn! Turn! Turn!%52min)(Authority Always Wins%55min)(Whatever I Am, You Made Me%59min)(We'll Meet Again%56min)(Let's Boot and Rally%47min)(Hopeless%52min)(In the Beginning%57min)(Somebody That I Used to Know%54min)(Everybody Wants to Rule the World%57min)(Gone, Gone, Gone%48min)(Sunset%50min)(Save Yourself%53min)_6-(Who Are You, Really?%52min)(The Sun%52min)(You're No Good%58min)(At Last%56min)(Fuck the Pain Away%56min)(Don't You Feel Me%56min)(In the Evening%57min)(Dead Meat%58min)(Life Matters%54min)(Radioactive%53min)_7-(Jesus Gonna Be Here%51min)(I Found You%52min)(Fire in the Hole%58min)(Death Is Not the End%55min)(Lost Cause%58min)(Karma%58min)(May Be the Last Time%58min)(Almost Home%53min)(Love Is to Die%57min)(Thank You%1h5min);
GLOW; 2017- ; Comedy, Drama, Sport; 8,2;None ;1-(Pilot%37min)(Slouch. Submit.%32min)(The Wrath of Kuntar%31min)(The Dusty Spur%32min)(Debbie Does Something%35min)(This Is One of Those Moments%30min)(Live Studio Audience%36min)(Maybe It's All the Disco%32min)(The Liberal Chokehold%30min)(Money's in the Chase%35min)_2-(Viking Funeral%33min)(Candy of the Year%31min)(Concerned Women of America%26min)(Mother of All Matches%31min)(Perverts are People, Too%31min)(Work the Leg%31min)(Nothing Shattered%31min)(The Good Twin%34min)(Rosalie%36min)(Every Potato Has a Receipt%46min);
Doctor Thorne; 2016 ; Drama; 7,3;None ;1-(Episode #1.1%44min)(Episode #1.2%43min)(Episode #1.3%42min)(Episode #1.4%48min);
The Civil War; 1990; Documentary, History, War; 9,1;None ;1-(The Cause (1861)%1h40min)(A Very Bloody Affair (1862)%1h9min)(Forever Free (1862)%1h16min)(Simply Murder (1863)%1h1min)(The Universe of Battle (1863)%1h36min)(Valley of the Shadow of Death (1864)%1h9min)(Most Hallowed Ground (1864)%1h12min)(War Is All Hell (1865)%1h9min)(The Better Angels of Our Nature (1865)%1h8min);
